Latitude,Longitude,wname,distance_to_wetland
-33.822994,149.90314,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625797.5458051434
-21.16797,148.506781,Eungella Dam,9164.234603415971
-17.260678,145.541292,Lake Eacham,8957.362928032851
-36.447,148.424533,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",863662.8148288274
-43.166429,146.925898,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587507.6132626582
-28.308324,152.465975,Dalrymple and Blackfellow Creeks,35892.46819807004
-37.636878,146.271858,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",986336.4035001758
-42.684372,146.592237,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1535937.2508592296
-42.894087,147.305599,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558527.434410454
-17.273929,145.580691,Lake Eacham,4523.5350430387925
-17.464231,145.590689,Zillie Falls,6707.716719533017
-38.140812,144.232968,Bulloo Lake,1030506.7879982926
-17.2709,145.592828,Lake Eacham,3396.69314858604
-21.168427,148.504874,Eungella Dam,8961.088804870331
-42.682857,146.642574,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1535685.4657849653
-41.282192,146.427471,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1384612.9835329438
-21.168331,148.502197,Eungella Dam,8695.039419234061
-26.629828,152.954629,Coolum Creek and Lower Maroochy River,7242.279531600347
-21.167978,148.506195,Eungella Dam,9105.203701163417
-34.490679,150.336934,Balonne River Floodplain,709117.1940579276
-26.758039,152.853941,Obi Obi Creek,5696.156840263247
-38.552332,143.758119,Bulloo Lake,1069860.056546254
-21.168045,148.502864,Eungella Dam,8769.448283804933
-17.316104,145.659777,Lake Eacham,4528.467288567122
-17.274262,145.580755,Lake Eacham,4508.5137340685515
-28.323884,152.344917,Dalrymple and Blackfellow Creeks,36170.67793047285
-41.596968,145.925595,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1421015.31619124
-35.464188,148.907438,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765759.1042259174
-21.167851,148.504917,Eungella Dam,8980.306814273728
-37.665419,148.366197,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",996117.500045217
-35.467056,148.906233,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766041.2731574218
-41.282683,146.248377,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1385318.631983713
-41.228378,146.304078,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379199.2397957246
-21.167652,148.508659,Eungella Dam,9360.923010448183
-37.205692,147.513014,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",938161.0718847903
-21.168172,148.501665,Eungella Dam,8645.980246175102
-31.45699,152.668479,Upper Coomera River,362399.53840559477
-36.674688,149.83416,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917824.9469802822
-41.345497,147.783688,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1392735.4881838076
-26.747333,152.874005,Obi Obi Creek,5102.68296050561
-35.314746,149.157619,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",755700.0327387052
-27.318747,152.989256,Pine River and Hayes Inlet,2303.38888464296
-41.414666,145.976197,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1400979.6382175935
-42.6852,146.715668,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1535833.552061597
-37.370556,144.326058,Bulloo Lake,948122.2852030328
-41.375108,146.272035,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1395251.663505804
-42.895056,147.294694,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558611.9089797738
-35.46615,148.905492,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765927.2076489865
-35.463939,148.907007,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765722.6957579073
-37.749494,145.095194,Lake Numalla Aggregation,998318.3727652426
-41.226738,146.302148,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379028.6220681197
-17.456576,145.415244,Bromfield Swamp,15516.409370638421
-30.311448,153.01591,Upper Coomera River,231174.0059901478
-21.168268,148.504741,Eungella Dam,8951.811915450751
-17.268416,145.577929,Lake Eacham,4978.49840406125
-26.76158,152.847514,Obi Obi Creek,6074.9870282979
-35.289167,149.029593,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",749788.487258876
-17.270073,145.579026,Lake Eacham,4809.242129023315
-28.821706,153.338203,Upper Coomera River,64834.14749020972
-35.362892,149.23845,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",762915.2836885229
-35.463709,148.907136,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765700.788201812
-42.683514,146.590771,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1535847.5312902646
-41.555833,146.400556,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1414392.4952854095
-34.174871,118.615694,Muncoonie Lakes Area,2148777.9527001497
-17.268269,145.5782,Lake Eacham,4956.707044393605
-21.070571,148.636623,"Broken River, Urannah Creek and Massey Creek Aggregation",9715.926592506486
-42.895305,147.295505,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558640.1751932339
-41.22796,146.303747,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379155.1289615938
-28.662763,153.31703,Upper Coomera River,46996.70685960121
-37.736718,145.219027,Lake Numalla Aggregation,997762.2518500307
-17.263856,145.545309,Lake Eacham,8450.863217872711
-38.552628,143.962269,Bulloo Lake,1072006.0232357203
-26.514193,152.707763,Conondale Range Aggregation,20196.422625407053
-42.891705,147.311387,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558281.7525601417
-33.954655,118.65442,Muncoonie Lakes Area,2136146.594663926
-17.27461,145.58075,Lake Eacham,4500.571733447563
-26.727955,152.713718,Conondale Range Aggregation,8288.110942468356
-33.573733,118.875293,Muncoonie Lakes Area,2101527.590437214
-27.345584,152.955714,Pine River and Hayes Inlet,6750.738656596339
-31.622778,151.946667,Upper Coomera River,395895.8304437224
-26.626984,152.954847,Coolum Creek and Lower Maroochy River,7516.001606893284
-35.360461,149.239994,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",762696.8793329557
-33.822673,149.903398,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625776.3670590792
-35.467113,148.906383,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766050.7466668824
-41.413499,145.976257,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1400852.8497629089
-41.701233,147.095351,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1429347.9973639324
-37.752798,145.117469,Lake Numalla Aggregation,998825.0006744674
-41.514632,146.335348,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1410145.6225074087
-26.760965,152.859671,Obi Obi Creek,6094.02477582453
-29.863502,150.571601,Balonne River Floodplain,267424.8678612576
-33.819544,150.02475,Balonne River Floodplain,629394.4372399533
-28.326339,152.343915,Dalrymple and Blackfellow Creeks,36449.35042607738
-36.677771,149.855235,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",918722.0914387892
-17.268042,145.578353,Lake Eacham,4949.7231840160475
-17.268698,145.578127,Lake Eacham,4948.291344728765
-35.093722,147.368028,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",703573.0142719029
-17.425631,145.603841,Zillie Falls,7540.490551089492
-17.352982,145.596128,Bromfield Swamp,5910.826585975035
-33.820356,149.900823,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625438.6268695784
-41.083762,145.921142,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365430.43456705
-28.330235,152.318283,Dalrymple and Blackfellow Creeks,37059.33646208149
-17.2747,145.5808,Lake Eacham,4493.231221214366
-36.674413,149.834246,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917798.241257789
-17.273316,145.579917,Lake Eacham,4619.668336786972
-37.881838,146.196038,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1013763.1243543143
-42.676465,146.787572,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1534816.4859237666
-35.315543,149.159341,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",755828.904344825
-17.274252,145.580331,Lake Eacham,4552.790598976651
-33.826512,149.893795,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625758.8943990287
-17.275564,145.579544,Lake Eacham,4605.101684137851
-33.822173,149.903612,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625735.5538065869
-28.087467,153.367765,Lake Coombabah,13902.567705289835
-37.649117,145.570678,Lake Numalla Aggregation,991285.6269033254
-26.625405,152.955695,Coolum Creek and Lower Maroochy River,7637.977560602714
-28.820925,153.336079,Upper Coomera River,64706.43238218742
-35.464291,148.907583,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765773.4247756328
-41.099693,145.907242,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1367245.6125394253
-36.684239,149.859927,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",919532.183563833
-41.080086,145.920888,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365033.192395422
-26.758361,152.853528,Obi Obi Creek,5728.891949820939
-17.270085,145.584293,Lake Eacham,4277.85802895064
-36.766925,144.314236,Bulloo Lake,882333.1449517283
-17.344407,145.310638,Bromfield Swamp,24438.006438826324
-28.327403,152.331739,Dalrymple and Blackfellow Creeks,36630.686634068596
-41.227419,146.302694,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379100.4557893837
-17.397184,145.593703,Bromfield Swamp,5376.413421882719
-21.168711,148.500293,Eungella Dam,8494.200299702683
-35.582791,142.053425,Bulloo Lake,736101.5030985093
-17.269419,145.578915,Lake Eacham,4843.071584389934
-16.260474,145.041584,Lower Daintree River,33977.56313956687
-26.758094,152.853895,Obi Obi Creek,5701.925464803693
-17.269002,145.578426,Lake Eacham,4907.219728535936
-41.228081,146.303709,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379168.4149264714
-17.298635,145.476092,Bromfield Swamp,10778.644488475238
-41.227574,146.304186,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379111.5180511079
-17.273225,145.582975,Lake Eacham,4306.8571709652415
-34.534118,150.396579,Balonne River Floodplain,715265.851083969
-17.272015,145.579852,Lake Eacham,4663.11909788319
-33.822438,149.903348,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625750.9100198278
-41.530513,146.079011,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1412976.4559220572
-36.674482,149.83416,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917803.1995810337
-37.246788,144.381713,Bulloo Lake,935592.195315757
-17.274523,145.580639,Lake Eacham,4514.198999576345
-28.819284,153.342452,Upper Coomera River,64654.46054385453
-21.167878,148.504988,Eungella Dam,8986.717175734728
-41.189818,147.911261,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1376530.713218767
-38.733349,143.37223,Bulloo Lake,1086611.141737863
-36.767159,144.314374,Bulloo Lake,882360.9425310498
-21.167927,148.506256,Eungella Dam,9112.638459784226
-34.252589,118.620803,Muncoonie Lakes Area,2151695.6853928724
-42.893534,147.300824,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558459.1182159102
-21.168525,148.50197,Eungella Dam,8667.180174634826
-37.013279,145.131543,Lake Numalla Aggregation,917463.0478172849
-26.590081,152.904902,Obi Obi Creek,8481.85915884589
-26.627566,152.954596,Coolum Creek and Lower Maroochy River,7468.905211147231
-31.53932,151.736731,Upper Coomera River,393673.63203963585
-26.76083,152.859702,Obi Obi Creek,6079.629691307107
-16.59423,145.339427,Great Barrier Reef Marine Park,15922.195719924046
-42.811786,147.261632,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1549586.945256572
-42.734004,146.661801,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1541168.837713584
-41.226847,146.303572,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379034.9469484147
-28.324014,152.344856,Dalrymple and Blackfellow Creeks,36185.455635822414
-43.164985,146.925092,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587352.4567182518
-37.752757,145.117467,Lake Numalla Aggregation,998820.4758533066
-26.761098,152.859678,Obi Obi Creek,6108.840843540666
-26.588888,152.909322,Obi Obi Creek,8844.556000488337
-37.170807,147.561374,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",934570.7783949146
-35.320333,149.159863,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",756353.290261672
-41.528148,146.65382,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1410766.812605851
-42.893379,147.308573,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558456.7266286956
-42.894324,147.304987,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558551.8217097376
-41.228029,146.303477,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379163.6651479213
-28.640765,153.335586,Upper Coomera River,45086.57291187289
-26.758167,152.853805,Obi Obi Creek,5709.355685991503
-42.894507,147.303743,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558569.232766204
-21.16793,148.505926,Eungella Dam,9079.446224908572
-26.630219,152.954814,Coolum Creek and Lower Maroochy River,7195.006459751157
-41.227667,146.302889,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379126.6307922825
-17.268392,145.578003,Lake Eacham,4971.948630808804
-17.269305,145.578825,Lake Eacham,4856.185727881611
-17.270249,145.580836,Lake Eacham,4619.906616636959
-26.624425,152.960619,Coolum Creek and Lower Maroochy River,7524.070512986761
-17.270405,145.579072,Lake Eacham,4793.45710105437
-38.145484,144.277197,Bulloo Lake,1031636.5630957591
-17.274334,145.580653,Lake Eacham,4517.331950032384
-26.728583,152.713762,Conondale Range Aggregation,8311.745602438756
-37.743759,142.011302,Bulloo Lake,975396.8384856719
-29.688407,152.097668,Dalrymple and Blackfellow Creeks,190849.09907962527
-17.274514,145.5808,Lake Eacham,4497.676608092623
-33.965438,118.105018,Muncoonie Lakes Area,2183514.1889405595
-42.871073,147.29649,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1556032.6313067344
-17.268571,145.578771,Lake Eacham,4888.223291263206
-26.588606,152.926944,Obi Obi Creek,9954.066878190382
-42.894524,147.304289,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558572.0685947128
-41.449914,146.22277,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1403569.3290551356
-36.910653,149.203756,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927890.5791233329
-36.674413,149.833989,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917791.2905194329
-35.465567,148.906288,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765882.0885298351
-41.526682,146.656358,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1410603.3877073592
-35.464786,148.906708,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765807.2901997337
-41.227876,146.30322,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379148.0450449907
-35.467154,148.9061,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766048.8755291224
-30.298361,153.007479,Upper Coomera River,229775.4351215505
-33.791233,150.360487,Balonne River Floodplain,635091.3961532826
-34.08235,150.864467,Balonne River Floodplain,681119.2352155108
-26.757965,152.853908,Obi Obi Creek,5687.613327399869
-28.32404,152.344839,Dalrymple and Blackfellow Creeks,36188.42725768443
-17.339979,145.650729,Lake Eacham,6259.207447142124
-37.75276,145.117408,Lake Numalla Aggregation,998820.4216757014
-38.077648,144.284195,Bulloo Lake,1024360.0293889986
-28.32127,152.343263,Dalrymple and Blackfellow Creeks,35883.48526092567
-36.668584,149.847589,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917544.8067418983
-26.760867,152.859947,Obi Obi Creek,6087.904050259202
-16.595742,145.336958,Great Barrier Reef Marine Park,16203.01461674484
-17.273857,145.580431,Lake Eacham,4552.32275825996
-34.063458,149.4507,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",632877.9892629237
-42.893629,147.300862,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558469.4165320308
-26.760998,152.859965,Obi Obi Creek,6102.6800835182685
-17.265705,145.578525,Lake Eacham,5024.107528745109
-17.270075,145.579212,Lake Eacham,4790.315271532651
-42.893767,147.300236,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558483.1339737163
-17.264777,145.578006,Lake Eacham,5114.540224767662
-35.725012,149.647393,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812491.9716693189
-33.57436,118.876143,Muncoonie Lakes Area,2101479.969787327
-28.324162,152.344815,Dalrymple and Blackfellow Creeks,36202.18548267043
-41.080199,145.920954,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365045.0418114914
-36.618802,149.569247,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",905018.0087237668
-27.345658,152.972693,Pine River and Hayes Inlet,5680.830630329933
-38.077337,145.806548,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1038290.6452471884
-41.450215,147.186521,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1402215.440105739
-43.001712,147.293511,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1570090.1578019143
-17.272889,145.579944,Lake Eacham,4628.497372439481
-26.624998,152.955803,Coolum Creek and Lower Maroochy River,7673.706749287916
-17.27451,145.580735,Lake Eacham,4504.530551270719
-41.227981,146.303078,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379159.996008446
-21.167847,148.504226,Eungella Dam,8911.155277676486
-41.555516,146.400857,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1414357.1600873105
-21.167905,148.505169,Eungella Dam,9004.160630505965
-17.26727,145.578092,Lake Eacham,5004.722980835664
-38.240743,145.029409,Lake Numalla Aggregation,1051969.8210973355
-17.259764,145.595755,Lake Eacham,3782.224097086027
-21.167851,148.505488,Eungella Dam,9037.56045941994
-26.412683,152.929982,Noosa River Wetlands,9484.336378504444
-35.463654,148.909979,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765758.1362890706
-28.324484,152.344359,Dalrymple and Blackfellow Creeks,36239.83348269243
-33.822488,149.903098,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625745.4666777169
-29.575018,151.812517,Dalrymple and Blackfellow Creeks,184149.68370314836
-36.675273,149.834718,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917901.7969908128
-35.463882,148.90711,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765718.8460966913
-17.272168,145.580268,Lake Eacham,4615.885458018711
-28.324156,152.344601,Dalrymple and Blackfellow Creeks,36202.23254359505
-38.623711,143.807771,Bulloo Lake,1078145.8300895467
-42.895321,147.295336,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558641.5943560808
