Platypus_ID,Latitude,Longitude,Nearest_Wetland,Distance (m)
6992,-41.266408,146.41815,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1382928.111553669
6993,-38.076565,144.284151,Bulloo Lake,1024241.6302516575
6994,-17.269545,145.578924,Lake Eacham,4837.737794834496
6995,-17.27451,145.58079,Lake Eacham,4498.812751313154
6996,-37.75282,145.117167,Lake Numalla Aggregation,998825.454817813
6997,-36.674654,149.834203,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917822.5205538626
6998,-36.910912,149.204195,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927927.6031240477
6999,-41.230258,147.213459,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1378363.7578493145
7000,-42.898349,147.301308,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558978.4415731924
7001,-36.910756,149.204274,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927912.4652718685
7002,-21.16907,148.511132,Eungella Dam,9571.898600665687
7003,-26.63061,152.955101,Coolum Creek and Lower Maroochy River,7143.038194658286
7004,-26.624292,152.956785,Coolum Creek and Lower Maroochy River,7701.123174380443
7005,-41.429836,147.188598,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1400005.8957318994
7006,-26.334447,152.824948,Noosa River Wetlands,14777.75884842668
7007,-17.33806,145.619157,Lake Eacham,5616.566108246391
7008,-27.911483,153.281443,Lake Coombabah,4847.971059250189
7009,-26.762763,152.845022,Obi Obi Creek,6218.448216744792
7010,-36.686281,149.861854,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",919800.0823935312
7011,-42.681702,146.719456,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1535451.747897123
7012,-36.563043,146.725981,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",865844.009878208
7013,-33.888985,150.351048,Balonne River Floodplain,645216.6120370899
7014,-21.168084,148.506429,Eungella Dam,9125.980252195124
7015,-17.443363,145.454392,Bromfield Swamp,11266.06635661129
7016,-27.318687,152.989391,Pine River and Hayes Inlet,2289.444024015016
7017,-38.551927,143.755872,Bulloo Lake,1069794.311348704
7018,-17.274405,145.580662,Lake Eacham,4514.662158686846
7020,-36.349031,146.292875,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844090.293907208
7021,-26.691365,152.891423,Obi Obi Creek,2556.0381820248303
7022,-41.227702,146.302863,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379130.5319728625
7023,-17.270459,145.578893,Lake Eacham,4809.8757085515845
7024,-34.334625,118.6904,Muncoonie Lakes Area,2149400.4138675057
7025,-26.412209,152.931439,Noosa River Wetlands,9332.922561612804
7026,-41.907887,146.991433,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1451687.3364166128
7027,-34.489496,150.337276,Balonne River Floodplain,708998.8641641993
7028,-33.49296,119.017265,Muncoonie Lakes Area,2086042.1221522551
7029,-33.821276,149.903797,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625654.0511133098
7030,-36.910922,149.20372,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927918.7731321466
7031,-36.675811,149.834763,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917959.8101276181
7032,-17.274558,145.580904,Lake Eacham,4485.803430829228
7033,-41.598302,145.925106,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1421162.5854252118
7034,-29.471466,152.036698,Dalrymple and Blackfellow Creeks,167753.8560025425
7035,-36.502969,148.831506,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",876521.7479034677
7036,-34.027968,150.691111,Balonne River Floodplain,669895.1770829058
7037,-42.972316,147.09027,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1566672.8370768852
7038,-36.44715,148.4248,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",863683.1420760654
7039,-17.349077,145.594043,Bromfield Swamp,5925.500985042152
7040,-42.889753,147.305491,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558060.5767730004
7041,-38.151325,144.297497,Bulloo Lake,1032562.0174281114
7042,-34.74922,149.596242,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",708811.3124829386
7043,-17.269506,145.578962,Lake Eacham,4835.264791708987
7044,-26.408708,152.719345,Noosa River Wetlands,27253.796406154906
7045,-26.361634,152.637946,Noosa River Wetlands,33468.17222620046
7046,-37.752909,145.117379,Lake Numalla Aggregation,998836.6293135334
7047,-26.765905,152.871329,Obi Obi Creek,6913.773558950436
7048,-17.269061,145.578439,Lake Eacham,4903.798858613468
7049,-37.729887,145.181751,Lake Numalla Aggregation,996741.2235248381
7050,-17.342568,145.869138,Russell River,6969.27560937768
7051,-27.348566,152.943678,Pine River and Hayes Inlet,7850.894963425334
7052,-36.554316,145.985862,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869246.825576849
7053,-38.552391,143.756649,Bulloo Lake,1069852.4705882308
7054,-38.552436,143.759971,Bulloo Lake,1069889.1408154385
7055,-37.717909,145.284953,Lake Numalla Aggregation,996200.8611644098
7056,-21.168409,148.501893,Eungella Dam,8662.514658933656
7057,-41.227583,146.30325,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379116.1128284028
7058,-21.0843,148.635535,"Broken River, Urannah Creek and Massey Creek Aggregation",10870.786484443877
7059,-17.273366,145.580299,Lake Eacham,4578.844957713749
7060,-41.429903,147.185819,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1400009.301208502
7061,-26.760942,152.859678,Obi Obi Creek,6091.600849030779
7062,-17.42785,145.485856,Bromfield Swamp,7601.031960272821
7063,-41.555569,146.401158,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1414361.9471428436
7064,-41.27387,146.423328,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1383722.1680201965
7065,-41.228451,146.304266,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379206.4406670395
7066,-26.216641,152.802109,Noosa River Wetlands,17900.146113398463
7067,-30.298183,153.005912,Upper Coomera River,229767.72578902912
7068,-35.300487,149.15366,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754077.7511034256
7069,-17.269585,145.579002,Lake Eacham,4828.456673120722
7070,-37.531826,144.734942,Lake Numalla Aggregation,972582.5178571393
7071,-34.390212,119.361217,Muncoonie Lakes Area,2095654.2311948086
7072,-28.324132,152.34478,Dalrymple and Blackfellow Creeks,36198.938899122026
7073,-35.463835,148.906872,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765708.4904080902
7074,-17.269384,145.578757,Lake Eacham,4860.258301199793
7075,-17.270138,145.579117,Lake Eacham,4797.8152281154435
7076,-17.274062,145.580413,Lake Eacham,4548.993174159552
7077,-43.166528,146.926055,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587518.237895278
7078,-37.820676,144.202443,Bulloo Lake,995229.4106663764
7079,-35.467181,148.906222,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766054.4948187515
7080,-26.629844,152.954705,Coolum Creek and Lower Maroochy River,7237.199221427389
7082,-21.141544,149.022065,Sand Bay,13598.84957894302
7083,-17.266388,145.578165,Lake Eacham,5031.854188499692
7084,-28.800126,153.460053,Upper Coomera River,65956.31914124223
7085,-42.685333,146.592709,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1536039.9595542087
7086,-16.764124,145.646052,Great Barrier Reef Marine Park,2951.9316669420527
7087,-37.841944,146.219011,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1009230.4015178053
7088,-26.76252,152.844816,Obi Obi Creek,6192.577198908041
7089,-41.198751,146.301599,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1375991.4967378606
7090,-17.349079,145.594043,Bromfield Swamp,5925.387939945415
7091,-25.059691,148.236713,Lake Nuga Nuga,42480.505650117804
7092,-35.351964,149.236659,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",761705.2966465235
7093,-41.199685,146.302498,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1376089.4393415581
7094,-27.318792,152.863937,Pine River and Hayes Inlet,13615.704440077214
7095,-36.67486,149.834933,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917864.013029555
7096,-35.452175,149.073753,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",768319.3483960981
7097,-41.082445,145.92099,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365288.494496876
7098,-17.266643,145.577823,Lake Eacham,5055.781444219661
7099,-40.917725,147.746887,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1346110.3070878263
7100,-36.674447,149.834203,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917800.6676210936
7101,-41.226811,146.303031,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379033.1301366743
7102,-35.467056,148.906198,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766040.4954894076
7103,-26.627696,152.954657,Coolum Creek and Lower Maroochy River,7453.190194316853
7104,-38.552321,143.757046,Bulloo Lake,1069848.6047225776
7105,-42.894508,147.30452,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558570.771668411
7106,-35.467052,148.906435,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766045.3307591842
7107,-21.167858,148.504998,Eungella Dam,8988.243799589438
7108,-38.552521,143.75649,Bulloo Lake,1069865.170632846
7109,-41.083586,145.921275,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365410.5133223752
7110,-36.675239,149.834718,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917898.2076578909
7111,-17.268254,145.578265,Lake Eacham,4950.733890073197
7112,-26.762788,152.844921,Obi Obi Creek,6221.887391602191
7113,-36.554707,145.983615,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869311.4027865182
7114,-17.464078,145.590497,Zillie Falls,6730.835402051269
7115,-41.528035,146.650649,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1410760.0429096185
7116,-41.166118,147.522616,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1372169.287056697
7117,-42.733573,147.440083,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1541535.991938701
7118,-35.463844,148.907131,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765715.2196391673
7119,-17.274522,145.580794,Lake Eacham,4498.107342690181
7120,-37.683973,145.530785,Lake Numalla Aggregation,994696.3619249805
7121,-17.272186,145.579929,Lake Eacham,4650.1481791871065
7123,-21.205149,148.546404,Eungella Dam,12816.356923422683
7124,-21.168227,148.505006,Eungella Dam,8979.463286456517
7125,-36.632637,149.581863,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",906804.4629198158
7126,-17.269188,145.577324,Lake Eacham,5011.940152539498
7127,-21.168928,148.496202,Eungella Dam,8078.915920267388
7128,-25.072216,148.271575,Lake Nuga Nuga,39323.822163304176
7129,-33.703853,120.176056,Muncoonie Lakes Area,1996188.1192679754
7130,-41.227424,146.302859,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379100.3600919992
7131,-28.324496,152.344224,Dalrymple and Blackfellow Creeks,36241.64698671913
7132,-34.162333,119.563737,Muncoonie Lakes Area,2068329.3351850954
7133,-43.164947,146.925063,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587348.3747031707
7134,-41.22823,146.303754,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379184.4205748935
7135,-21.16797,148.505022,Eungella Dam,8987.723173051554
7136,-17.274498,145.580691,Lake Eacham,4509.394319670527
7137,-42.894014,147.301212,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558511.5097829686
7138,-21.167446,148.5016,Eungella Dam,8659.297111469281
7139,-17.272492,145.580278,Lake Eacham,4605.355736153065
7140,-42.6892,146.714447,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1536266.339876816
7141,-21.1685,148.501817,Eungella Dam,8652.4992201261
7142,-41.227838,146.301895,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379149.048701034
7143,-28.819093,153.342066,Upper Coomera River,64625.59918990622
7144,-41.446988,147.182287,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1401859.3018099964
7145,-36.513549,148.942016,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",879768.8815500557
7146,-41.227034,146.302392,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379059.81886343
7147,-21.168611,148.501584,Eungella Dam,8626.226600539605
7148,-36.36851,148.175151,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",851677.3957313434
7150,-17.268703,145.578112,Lake Eacham,4949.619419476023
7152,-41.080307,145.923228,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365042.6346295273
7153,-41.469805,146.460033,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1404880.8754556265
7154,-21.167832,148.506278,Eungella Dam,9117.298941501362
7155,-38.324273,142.635191,Bulloo Lake,1039004.716010707
7156,-18.977504,146.037153,Birthday Creek,12718.880827585912
7157,-41.227665,146.303062,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379125.7442375335
7158,-17.464078,145.590575,Zillie Falls,6722.674102806718
7160,-33.822851,149.903098,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",625781.5724234929
7161,-28.591824,153.222497,Upper Coomera River,37721.86917956385
7162,-38.55242,143.757514,Bulloo Lake,1069863.9007890995
7163,-41.227578,146.30307,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379116.2661607207
7164,-28.324157,152.344728,Dalrymple and Blackfellow Creeks,36201.91607709408
7165,-21.165379,148.501725,Eungella Dam,8732.00929402703
7166,-17.269954,145.579158,Lake Eacham,4799.912650390446
7167,-33.582718,120.051762,Muncoonie Lakes Area,2001371.5119702816
7168,-17.27471,145.58081,Lake Eacham,4491.954105623053
7169,-21.168612,148.502062,Eungella Dam,8674.129873607706
7170,-18.865955,146.126054,Herbert River Floodplain,7169.588273875341
7171,-17.274564,145.580778,Lake Eacham,4498.760527496743
7172,-41.902366,146.978266,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1451086.8315755061
7173,-26.629983,152.954637,Coolum Creek and Lower Maroochy River,7226.54869921193
7174,-35.463297,148.910377,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765728.5477404514
7175,-36.348979,146.292704,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844085.6942757404
7176,-36.674103,149.834632,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917775.9558722974
7177,-38.552684,143.759151,Bulloo Lake,1069908.4177767695
7178,-26.588631,152.927004,Obi Obi Creek,9955.76573633453
7179,-17.464122,145.590538,Zillie Falls,6725.6719217993195
7180,-29.575251,151.813186,Dalrymple and Blackfellow Creeks,184156.29032952836
7181,-41.414172,145.978481,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1400913.0780944196
7182,-28.32449,152.344366,Dalrymple and Blackfellow Creeks,36240.48200745483
7183,-38.04732,146.20842,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1031886.9174365046
7184,-21.167835,148.504666,Eungella Dam,8955.567276594702
7185,-21.167994,148.506243,Eungella Dam,9109.610429434893
7186,-17.273075,145.577983,Lake Eacham,4826.096539751167
7187,-33.534294,118.786785,Muncoonie Lakes Area,2107551.03991113
7188,-21.16785,148.506072,Eungella Dam,9096.165181638797
7189,-17.266178,145.544748,Lake Eacham,8447.13063047388
7190,-41.227167,146.301416,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379078.043835013
7191,-36.798886,144.294218,Bulloo Lake,885463.9961911872
7192,-35.46354,148.909648,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765738.4857107049
7193,-41.410861,145.962928,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1400643.7133974207
7194,-30.250063,152.385997,Upper Coomera River,236898.4241897048
7195,-35.464033,148.907036,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765733.4666934414
7196,-28.326332,152.343912,Dalrymple and Blackfellow Creeks,36448.57630800173
7197,-17.2685,145.578125,Lake Eacham,4955.719735989929
7198,-17.27015,145.57906,Lake Eacham,4803.19313390134
7199,-36.37,148.588611,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",857817.9224204055
7200,-31.102824,151.470929,Dalrymple and Blackfellow Creeks,357933.9670026977
7201,-30.311625,153.016114,Upper Coomera River,231192.28571382526
7204,-37.736712,145.218993,Lake Numalla Aggregation,997761.3407344527
7206,-41.080112,145.920869,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1365036.1313986757
7207,-28.32445,152.344407,Dalrymple and Blackfellow Creeks,36235.85633709645
7208,-28.591561,153.222235,Upper Coomera River,37690.97444749563
7209,-35.464169,148.906708,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765740.8237872485
7210,-33.345842,121.138761,Muncoonie Lakes Area,1898745.8708417765
7211,-21.168103,148.503464,Eungella Dam,8828.032719479601
7212,-17.270215,145.579067,Lake Eacham,4800.297499611944
7213,-26.758413,152.855183,Obi Obi Creek,5749.453985768186
7214,-17.477514,145.497972,Bromfield Swamp,11467.94097922267
7215,-33.737791,150.186021,Balonne River Floodplain,624644.5311717544
7216,-17.273862,145.582289,Lake Eacham,4359.885320631146
7217,-36.67455,149.834332,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917815.0302969428
7219,-30.965903,151.347017,Dalrymple and Blackfellow Creeks,346202.24285395205
7220,-28.841228,152.151852,Dalrymple and Blackfellow Creeks,96267.13341554385
7222,-28.324159,152.34477,Dalrymple and Blackfellow Creeks,36201.999495545715
7223,-41.228383,146.30397,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379200.1999085927
7224,-41.144778,145.701331,Lake Numalla Aggregation,1373522.7042827315
7225,-36.675411,149.834718,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917916.3654702911
7226,-37.736196,145.220954,Lake Numalla Aggregation,997719.1120745916
7227,-37.74928,145.095512,Lake Numalla Aggregation,998296.8318719462
7228,-21.167892,148.50618,Eungella Dam,9105.914651852214
7229,-28.32348,152.345092,Dalrymple and Blackfellow Creeks,36124.8061680859
7231,-17.270192,145.579115,Lake Eacham,4796.198504615479
7232,-42.90645,147.270531,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1559796.9379794037
7233,-17.268322,145.578288,Lake Eacham,4945.914264589452
7234,-17.26373,145.545495,Lake Eacham,8435.286659670051
7235,-17.274567,145.580847,Lake Eacham,4491.513530111362
7236,-17.271111,145.583056,Lake Eacham,4365.477121928089
7237,-41.48362,146.059113,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1407998.1316129502
7238,-17.274701,145.580765,Lake Eacham,4496.849767668279
7239,-17.407836,145.611444,Bromfield Swamp,7578.239137122975
7240,-38.552487,143.757646,Bulloo Lake,1069872.4889611253
7241,-36.675239,149.834847,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917901.6969294811
7242,-42.67656,146.787369,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1534826.903707834
7243,-36.798989,144.293818,Bulloo Lake,885468.4079105898
7246,-35.463504,148.909552,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",765732.4703134119
7248,-41.151725,146.817787,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1369671.7078329
7250,-26.761072,152.859988,Obi Obi Creek,6111.24842542597
7251,-41.274803,146.422395,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1383826.4199352623
7252,-17.261195,145.537777,Lake Eacham,9302.173089409462
